@relation train

@attribute '0 < len(sent) <= 10' numeric
@attribute '10 < len(sent) <= 20' numeric
@attribute '20 < len(sent)' numeric
@attribute 'arg1 is proper' numeric
@attribute 'arg2 is proper' numeric
@attribute 'conj before rel' numeric
@attribute 'extr covers phrase' numeric
@attribute 'np after arg2' numeric
@attribute 'np before arg1' numeric
@attribute 'prep after arg2' numeric
@attribute 'prep before arg1' numeric
@attribute 'rel ends with for' numeric
@attribute 'rel ends with in' numeric
@attribute 'rel ends with of' numeric
@attribute 'rel ends with on' numeric
@attribute 'rel ends with to' numeric
@attribute 'rel is VW+P' numeric
@attribute 'rel is a single verb' numeric
@attribute 'sent ends w/arg2' numeric
@attribute 'sent starts w/arg1' numeric
@attribute 'verb after arg2' numeric
@attribute 'which|who|that before rel' numeric
@attribute class {positive,negative}

@data
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,negative
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,negative
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,negative
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,negative
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,negative
0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,negative
0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,negative
0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,negative
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,negative
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,negative
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,negative
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,negative
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,negative
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
